id,number,date,body
337526053,3732,2014-10-14 04:24:21,"(* File reduced by coq-bug-finder from original input, then from 2073 lines to 358 lines, then from 359 lines to 218 lines, then from 107 lines to 92 lines *)\n(* coqc version trunk (October 2014) compiled on Oct 11 2014 1:13:41 with OCaml 4.01.0\n   coqtop version cagnode16:/afs/csail.mit.edu/u/j/jgross/coq-trunk,trunk (d65496f09c4b68fa318783e53f9cd6d5c18e1eb7) *)\nRequire Coq.Lists.List.\n\nImport Coq.Lists.List.\n\nSet Implicit Arguments.\nGlobal Set Asymmetric Patterns.\n\nSection machine.\n  Variables pc state : Type.\n\n  Inductive propX (i := pc) (j := state) : list Type -> Type :=\n  | Inj : forall G, Prop -> propX G"
337529117,3910,2015-01-11 09:32:16,"(* File reduced by coq-bug-finder from original input, then from 2352 lines to 162 lines, then from 138 lines to 50 lines *)\n(* coqc version trunk (January 2015) compiled on Jan 10 2015 10:54:47 with OCaml 4.01.0\n   coqtop version cagnode15:/afs/csail.mit.edu/u/j/jgross/coq-trunk,trunk (b858f939f33dc4bc4c8e470ed62310ef15c59a99) *)\n\nNotation compose g f := (fun x => g (f x)).\nNotation ""g 'o' f"" := (compose g f) (at level 40, left associativity) : function_scope.\nOpen Scope function_scope.\nInductive paths {A : Type} (a : A) : A -> Type := idpath : paths a a.\nArguments idpath {A a} , [A] a.\nNotation ""x = y :> A"" := (@ paths A x y) : type_scope.\nNotation ""x = y"" := (x = y :>_) : type_scope.\nDefinition ap {A B:Type} (f:A -> B) {x y:A} (p:x = y) : f x = f y := match p with idpath => idpath end.\nClass IsEquiv {A B : Type} (f : A -> B) := { equiv_inv : B -> A }.\nNotation ""f ^-1"" := (@ equiv_inv _ _ f _) (at level 3, format ""f '^-1'"") : equiv_scope.\nLocal Open Scope equiv_scope."
337524098,3610,2014-09-11 19:44:23,"(* File reduced by coq-bug-finder from original input, then from 7251 lines to 6610 lines, then from 476 lines to 47 lines, then from 36 lines to 20 lines *)\n(* coqc version trunk (September 2014) compiled on Sep 11 2014 14:48:8 with OCaml 4.01.0\n   coqtop version cagnode17:/afs/csail.mit.edu/u/j/jgross/coq-trunk,trunk (580b25e05c7cc9e7a31430b3d9edb14ae12b7598) *)\nSet Implicit Arguments.\nAxiom admit : forall {T}, T.\nRecord PreCategory := { object : Type ; morphism : object -> object -> Type ; identity : forall x, morphism x x }.\nLocal Set Primitive Projections.\nRecord Functor (C D : PreCategory) :=\n  { object_of : object C -> object D;\n    morphism_of : forall s d, morphism C s d -> morphism D (object_of s) (object_of d);\n    identity_of : forall x, morphism_of _ _ (identity _ x) = identity _ _ }.\nDefinition functor_category C D : PreCategory\n  := @ Build_PreCategory (Functor C D) admit admit.\nGoal forall (H0 H2 C : PreCategory) (H3 : Functor H0 (functor_category C H2))\n            (H6 : object H0) (x : object C),"
337520935,3424,2014-07-15 21:14:57,"(* File reduced by coq-bug-finder from original input, then from 6056 lines to 215 lines, then from 229 lines to 220 lines, then from\\n 226 lines to 40 lines *)\nSet Universe Polymorphism.\nInductive paths {A : Type} (a : A) : A -> Type := idpath : paths a a where ""x = y"" := (@ paths _ x y) : type_scope.\nClass Contr_internal (A : Type) := BuildContr { center : A ; contr : (forall y : A, center = y) }.\nInductive trunc_index : Type := minus_two | trunc_S (x : trunc_index).\nBind Scope trunc_scope with trunc_index.\nFixpoint IsTrunc_internal (n : trunc_index) (A : Type) : Type :=\n  match n with\n    | minus_two => Contr_internal A\n    | trunc_S n' => forall (x y : A), IsTrunc_internal n' (x = y)\n  end.\nNotation minus_one:=(trunc_S minus_two).\nNotation ""0"" := (trunc_S minus_one) : trunc_scope.\nClass IsTrunc (n : trunc_index) (A : Type) : Type := Trunc_is_trunc : IsTrunc_internal n A."
337525403,3699,2014-10-07 14:35:57,"(* File reduced by coq-bug-finder from original input, then from 9593 lines to 104 lines, then from 187 lines to 103 lines, then from 113 lines to 90 lines *)\n(* coqc version trunk (October 2014) compiled on Oct 1 2014 18:13:54 with OCaml 4.01.0\n   coqtop version cagnode16:/afs/csail.mit.edu/u/j/jgross/coq-trunk,trunk (68846802a7be637ec805a5e374655a426b5723a5) *)\nAxiom transport : forall {A : Type} (P : A -> Type) {x y : A} (p : x = y) (u : P x), P y.\nInductive trunc_index := minus_two | trunc_S (_ : trunc_index).\nAxiom IsTrunc : trunc_index -> Type -> Type.\nExisting Class IsTrunc.\nAxiom Contr : Type -> Type.\nInductive Trunc (n : trunc_index) (A :Type) : Type := tr : A -> Trunc n A.\nModule NonPrim.\n  Unset Primitive Projections.\n  Set Implicit Arguments.\n  Record sigT {A} (P : A -> Type) := existT { projT1 : A ; projT2 : P projT1 }.\n  Notation ""{ x : A  & P }"" := (sigT (fun x:A => P)) : type_scope.\n  Unset Implicit Arguments."
337547641,5107,2016-09-29 00:23:46,"(* File reduced by coq-bug-finder from original input, then from 165 lines to \n24 lines, then from 121 lines to 28 lines, then from 146 lines to 29 lines, \nthen from 326 lines to 30 lines, then from 44 lines to 30 lines *)\n(* coqc version 8.6.0 (September 2016) compiled on Sep 27 2016 19:1:59 with \nOCaml 4.02.3\n   coqtop version jgross-Leopard-WS:/home/jgross/Downloads/coq/coq-v8.6,v8.6 \n(72c1fefcfb3f0dff02005034685f6b58ff84b3cc) *)\n\nFixpoint tuple' T n : Type :=\n  match n with\n  | O => T\n  | S n' => (tuple' T n' * T)%type\n  end.\n\nReserved Notation ""'dlet' x := y 'in' f"""
337544024,4839,2016-06-19 21:47:54,"( File reduced by coq-bug-finder from original input, then from 21 lines to 7 lines )\n( coqc version 8.4pl6 (June 2016) compiled on Jun 13 2016 21:12:50 with OCaml 4.02.3\ncoqtop version 8.4pl6 (June 2016) *)\nRequire Import Coq.FSets.FMapInterface.\nTime Module FMapExtensions_fun (E: DecidableType) (Import M: WSfun E). (* Anomaly: Uncaught exception Not_found. Please report. *)\nThis bug makes it hard to debug when things got slower between 8.4 and 8.5/trunk, so I'd appreciate a fix on the v8.4 branch."
337522440,3513,2014-08-12 21:50:43,"(* File reduced by coq-bug-finder from original input, then from 5752 lines to 3828 lines, then from 2707 lines to 558 lines, then from 472 lines to 168 lines, then from 110 lines to 101 lines, then from 96 lines to 77 lines, then from 80 lines to 64 lines *)\nRequire Coq.Setoids.Setoid.\nImport Coq.Setoids.Setoid.\nGeneralizable All Variables.\nAxiom admit : forall {T}, T.\nClass Equiv (A : Type) := equiv : relation A.\nClass type (A : Type) {e : Equiv A} := eq_equiv : Equivalence equiv.\nClass ILogicOps Frm := { lentails: relation Frm;\n                         ltrue: Frm;\n                         land: Frm -> Frm -> Frm;\n                         lor: Frm -> Frm -> Frm }.\nInfix ""|--""  := lentails (at level 79, no associativity).\nClass ILogic Frm {ILOps: ILogicOps Frm} := { lentailsPre:> PreOrder lentails }.\nDefinition lequiv `{ILogic Frm} P Q := P |-- Q /\ Q |-- P.\nInfix ""-|-""  := lequiv (at level 85, no associativity)."
337522444,3513,2015-02-25 23:45:53,"(* File reduced by coq-bug-finder from original input, then from 5752 lines to 3828 lines, then from 2707 lines to 558 lines, then from 472 lines to 168 lines, then from 110 lines to 101 lines, then from 96 lines to 77 lines, then from 80 lines to 64 lines *)\nRequire Coq.Setoids.Setoid.\nImport Coq.Setoids.Setoid.\nGeneralizable All Variables.\nAxiom admit : forall {T}, T.\nClass Equiv (A : Type) := equiv : relation A.\nClass type (A : Type) {e : Equiv A} := eq_equiv : Equivalence equiv.\nClass ILogicOps Frm := { lentails: relation Frm;\n                         ltrue: Frm;\n                         land: Frm -> Frm -> Frm;\n                         lor: Frm -> Frm -> Frm }.\nInfix ""|--""  := lentails (at level 79, no associativity).\nClass ILogic Frm {ILOps: ILogicOps Frm} := { lentailsPre:> PreOrder lentails }.\nDefinition lequiv `{ILogic Frm} P Q := P |-- Q /\ Q |-- P.\nInfix ""-|-""  := lequiv (at level 85, no associativity)."
337529312,3926,2015-01-17 05:20:39,"(* File reduced by coq-bug-finder from original input, then from 2352 lines to 162 lines, then from 48 lines to 33 lines *)\n(* coqc version 8.5beta1 (January 2015) compiled on Jan 16 2015 7:25:14 with OCaml 4.01.0\n   coqtop version cagnode15:/afs/csail.mit.edu/u/j/jgross/coq-8.5,v8.5 (81489f299ef60c21ac3da1d2157b02c3b41886d1) *)\n\nNotation compose := (fun g f x => g (f x)).\nNotation ""g 'o' f"" := (compose g f) (at level 40, left associativity) : function_scope.\nOpen Scope function_scope.\nInductive paths {A : Type} (a : A) : A -> Type := idpath : paths a a where ""x = y"" := (@ paths _ x y) : type_scope.\nArguments idpath {A a} , [A] a.\nDefinition ap {A B:Type} (f:A -> B) {x y:A} (p:x = y) : f x = f y := match p with idpath => idpath end.\nClass IsEquiv {A B : Type} (f : A -> B) := { equiv_inv : B -> A }.\nNotation ""f ^-1"" := (@ equiv_inv _ _ f _) (at level 3, format ""f '^-1'"") : equiv_scope.\nLocal Open Scope equiv_scope.\nAxiom eisretr : forall {A B} (f : A -> B) `{IsEquiv A B f} x, f (f^-1 x) = x.\nGeneralizable Variables A B C f g."
337541608,4672,2016-04-15 19:16:43,"( File reduced by coq-bug-finder from original input, then from 2227 lines to 80 lines, then from 201 lines to 85 lines, then from 680 lines to 156 lines, then from 407 lines to 203 lines, then from 356 lines to 247 lines, then from 370 lines to 273 lines, then from 450 lines to 331 lines, then from 506 lines to 333 lines, then from 536 lines to 332 lines, then from 843 lines to 338 lines, then from 639 lines to 376 lines, then from 1087 lines to 390 lines, then from 2227 lines to 392 lines, then from 453 lines to 393 lines, then from 416 lines to 393 lines, then from 511 lines to 418 lines, then from 571 lines to 450 lines, then from 630 lines to 513 lines, then from 527 lines to 514 lines, then from 449 lines to 199 lines, then from 213 lines to 199 lines, then from 190 lines to 120 lines, then from 134 lines to 120 lines )\n( coqc version 8.5 (February 2016) compiled on Feb 21 2016 15:26:16 with OCaml 4.02.3\ncoqtop version 8.5 (February 2016) *)\nAxiom proof_admitted : False.\nTactic Notation ""admit"" := case proof_admitted.\nRequire Coq.Lists.SetoidList.\nRequire Coq.Strings.String.\nImport Coq.Strings.String.\nSection item.\nContext {Char : Type}.\nInductive item :=\n| Terminal (_ : Char -> bool)\n| NonTerminal (_ : string).\nEnd item.\nArguments item _ : clear implicits."
337541610,4672,2016-04-16 22:44:26,"( File reduced by coq-bug-finder from original input, then from 2227 lines to 80 lines, then from 201 lines to 85 lines, then from 680 lines to 156 lines, then from 407 lines to 203 lines, then from 356 lines to 247 lines, then from 370 lines to 273 lines, then from 450 lines to 331 lines, then from 506 lines to 333 lines, then from 536 lines to 332 lines, then from 843 lines to 338 lines, then from 639 lines to 376 lines, then from 1087 lines to 390 lines, then from 2227 lines to 392 lines, then from 453 lines to 393 lines, then from 416 lines to 393 lines, then from 511 lines to 418 lines, then from 571 lines to 450 lines, then from 630 lines to 513 lines, then from 527 lines to 514 lines, then from 449 lines to 199 lines, then from 213 lines to 199 lines, then from 190 lines to 120 lines, then from 134 lines to 120 lines, then from 70 lines to 50 lines, then from 64 lines to 50 lines, then from 52 lines to 30 lines, then from 44 lines to 31 lines )\n( coqc version 8.5 (February 2016) compiled on Feb 21 2016 15:26:16 with OCaml 4.02.3\ncoqtop version 8.5 (February 2016) *)\nRequire Import Coq.Strings.String.\nRequire Import Coq.Setoids.Setoid.\nRequire Import Coq.Classes.Morphisms.\nHint Extern 0 => solve [apply RelationClasses.reflexivity] : typeclass_instances.\nAxiom list_caset : forall {A} (P : list A -> Type) (N : P nil) (C : forall x xs, P (cons x xs)) ls, P ls.\nGlobal Instance list_caset_Proper {A P}\n: Proper (eq\n==> pointwise_relation _ (pointwise_relation _ eq)\n==> pointwise_relation _ eq)\n(@ list_caset A (fun _ => P)).\nAdmitted.\nInductive item : Type := ."
337522523,3518,2014-08-14 10:42:11,"jgross@ cagnode17:/coq-bug-finder$ cat baz.v\nModule Export foo.\njgross@ cagnode17:/coq-bug-finder$ coqc baz\nAnomaly: File ""kernel/safe_typing.ml"", line 252, characters 31-37: Assertion failed.\nPlease report."
337533472,4153,2015-03-23 02:58:20,"(* File reduced by coq-bug-finder from original input, then from 6735 lines to 486 lines, then from 407 lines to 72 lines )\n( coqc version 8.5beta1 (March 2015) compiled on Mar 15 2015 16:24:54 with OCaml 4.01.0\ncoqtop version cagnode15:/afs/csail.mit.edu/u/j/jgross/coq-8.5,v8.5 (1b3759e) *)\nRequire Import Coq.Lists.List.\nRequire Import Coq.Sets.Ensembles.\nGlobal Set Implicit Arguments.\nClass DecideableEnsemble {A} (P : Ensemble A) :=\n{ dec : A -> bool;\ndec_decides_P : forall a, dec a = true <-> P a}.\nClass IndexBound {A : Set} (a : A) (Bound : list A) :=\n{ ibound :> nat;\nboundi : nth_error Bound ibound = Some a}.\nGlobal Instance IndexBound_tail\n{A : Set}\n(a a' : A) (Bound : list A)"
337544033,4840,2016-06-19 21:47:55,"( File reduced by coq-bug-finder from original input, then from 21 lines to 7 lines )\n( coqc version 8.4pl6 (June 2016) compiled on Jun 13 2016 21:12:50 with OCaml 4.02.3\ncoqtop version 8.4pl6 (June 2016) *)\nRequire Import Coq.FSets.FMapInterface.\nTime Module FMapExtensions_fun (E: DecidableType) (Import M: WSfun E). (* Anomaly: Uncaught exception Not_found. Please report. *)\nThis bug makes it hard to debug when things got slower between 8.4 and 8.5/trunk, so I'd appreciate a fix on the v8.4 branch."
337516963,3188,2013-12-15 20:45:49,"(* File reduced by coq-bug-finder from 1656 lines to 221 lines to 26 lines to 7 lines. *)\nRequire Import Coq.Classes.RelationClasses.\nHint Extern 0 => apply reflexivity : typeclass_instances.\nHint Extern 1 => symmetry.\nLemma foo : exists m' : Type, True.\nintuition."
337529015,3903,2015-01-06 20:08:03,"If you want to make this self-contained, you can use my coq-bug-finder (https://github.com/JasonGross/coq-bug-finder), which you can execute with\ncd HoTT/theories\npython /path/to/coq-bug-finder/find-bug.py /path/to/MWE.v bug_mwe_output_01.v -R . HoTT --coqc ../hoqc --coqtop ../hoqtop"
337533498,4155,2015-03-24 20:24:21,"(* File reduced by coq-bug-finder from original input, then from 740 lines to 323 lines, then from 330 lines to 139 lines, then from 148 lines to 84 lines, then from 244 lines to 233 lines )\n( coqc version 8.5beta1 (March 2015) compiled on Mar 17 2015 12:34:25 with OCaml 4.01.0\ncoqtop version cagnode13:/afs/csail.mit.edu/u/j/jgross/coq-8.5-require-on-the-fly,require-on-the-fly (b0bbfbc) *)\nAxiom proof_admitted : False.\nTactic Notation ""admit"" := case proof_admitted.\nRequire Coq.Sorting.Permutation.\nRequire Coq.Strings.String.\nGlobal Set Implicit Arguments.\nLemma filter_map :\nforall {A B} f g seq,\nList.filter f (@ List.map A B g seq) =\nList.map g (List.filter (fun x => f (g x)) seq).\nadmit.\nDefined.\nSection IndexedEnsembles."
337525370,3696,2014-12-07 20:28:35,Could you provide us with a smaller test-case please? This is a bit difficult to test right now (it depends on Ssreflect). You may use Jason's coq-bug-finder to help you.
337519960,3360,2014-06-04 18:23:01,"I like coqc -time and coqtop -time, and use them in some scripts of mine (timing scripts, as well as coq-bug-finder).  Would it be possible to backport them from trunk to 8.4?"
337519713,3343,2014-05-23 21:49:11,"(* File reduced by coq-bug-finder from original input, then from 13699 lines to 656 lines, then from 584 lines to 200 lines *)\nRequire Export Coq.Lists.List.\nExport List.ListNotations.\nRecord CFGV := { Terminal : Type; VarSym : Type }.\nSection Gram.\nContext  {G : CFGV}.\nInductive  Pattern : (Terminal G) -> Type :=\n| ptleaf : forall (T : Terminal G),\nnat -> Pattern T\nwith Mixture : list (Terminal G) -> Type :=\n| mtcons : forall {h: Terminal G}\n{tl: list (Terminal G)},\nPattern h -> Mixture tl -> Mixture (h::tl).\nVariable vc : VarSym G.\nFixpoint pBVars {gs}  (p : Pattern gs) : (list nat) :="
337519830,3352,2014-05-29 16:29:15,"(* File reduced by coq-bug-finder from original input, then from 7725 lines to 78 lines, then from 51 lines to 13 lines )\nSet Universe Polymorphism.\nInductive Empty : Set := .\nRecord IsHProp (A : Type) := { foo : True }.\nDefinition hprop_Empty : IsHProp Empty := {| foo := I |}.\nGoal let U := Type in let gt := Set : U in IsHProp (Empty : U).\nsimpl.\nSet Printing Universes.\nexact hprop_Empty. ( Toplevel input, characters 21-32:\nError:\nThe term ""hprop_Empty"" has type ""IsHProp (* Set ) Empty""\nwhile it is expected to have type ""IsHProp ( Top.17 *) Empty""\n(Universe inconsistency: Cannot enforce Top.17 = Set because Set < Top.17)). *)\nDefined.\nI'm not sure what the general rule should be; intuitively, I want [IsHProp (* Set ) Foo] to mean [IsHProp ( U >= Set *) Foo].  (I think this worked in HoTT/coq, too.)  Morally, [IsHProp] has no universe level associated with it distinct from that of its argument, you should never get a universe inconsistency from unifying [IsHProp A] with [IsHProp A].  (The issue is tricker when IsHProp uses [A] elsewhere, as in:"
337553814,5522,2017-05-13 18:05:54,"( File reduced by coq-bug-finder from original input, then from 102 lines to 8\nlines, then from 193 lines to 32 lines, then from 161 lines to 32 lines, then\nfrom 46 lines to 33 lines )\n( coqc version 8.6 (May 2017) compiled on May 11 2017 12:23:39 with OCaml\n4.02.3\ncoqtop version jgross-Leopard-WS:/home/jgross/Downloads/coq/coq-v8.6,(HEAD\ndetached from 7e992fa) (3b6d89a) *)\nReserved Notation ""'dlet' x .. y := A 'in' b""\n(at level 200, x binder, y binder, b at level 200, format ""'dlet'  x .. y  :=\nA  'in' '//' b"").\nDefinition Let_In {A P} (x : A) (f : forall a : A, P a) : P x := let y := x in\nf y.\nNotation ""'dlet' x .. y := v 'in' f"" := (Let_In (P:=fun _ => _) v (fun x => ..\n(fun y => f) .. )).\nCheck dlet '((x, y)%core : _ * _) := _ in _. (* Anomaly: free_vars_of_pat."
337520110,3368,2014-06-10 17:38:44,"(* File reduced by coq-bug-finder from 7411 lines to 2271 lines., then from 889 lines to 119 lines, then from 76 lines to 19 lines )\nSet Universe Polymorphism.\nSet Primitive Projections.\nRecord PreCategory := { object :> Type; morphism : object -> object -> Type }.\nRecord Functor (C D : PreCategory) :=\n{ object_of :> C -> D;\nmorphism_of : forall s d, morphism C s d -> morphism D (object_of s) (object_of d) }.\nDefinition opposite (C : PreCategory) : PreCategory := @ Build_PreCategory C (fun s d => morphism C d s).\nDefinition opposite' C D (F : Functor C D)\n:= Build_Functor (opposite C) (opposite D)\n(object_of F)\n(fun s d => @ morphism_of C D F s d).\n( Toplevel input, characters 15-191:\nAnomaly: File ""pretyping/reductionops.ml"", line 149, characters 4-10: Assertion failed.\nPlease report. *)"
337550535,5300,2017-03-16 16:46:17,"(* File reduced by coq-bug-finder from original input, then from 702 lines to 358 lines, then from 268 lines to 113 lines, then from 115 lines to 25 lines, then from 578 lines to 112 lines, then from 291 lines to 122 lines, then from 460 lines to 151 lines, then from 1150 lines to 356 lines, then from 1086 lines to 364 lines, then from 3988 lines to 6456 lines, then from 352 lines to 285 lines, then from 546 lines to 120 lines, then from 859 lines to 389 lines, then from 725 lines to 204 lines, then from 285 lines to 214 lines, then from 390 lines to 229 lines, then from 622 lines to 217 lines, then from 666 lines to 255 lines, then from 2020 lines to 257 lines, then from 270 lines to 256 lines, then from 205 lines to 143 lines, then from 157 lines to 153 lines, then from 149 lines to 29 lines, then from 43 lines to 29 lines *)\n(* coqc version 8.6 (December 2016) compiled on Dec 15 2016 15:52:39 with OCaml 4.02.3\n   coqtop version 8.6 (December 2016) *)\nAxiom proof_admitted : False.\nTactic Notation ""admit"" := abstract case proof_admitted.\nModule Type Empty. End Empty.\nModule Export R. End R.\nModule Type FMultisetsOn. Parameter t : Type. End FMultisetsOn.\nModule Make (X : Empty).\n  Record t := {}.\nEnd Make.\nModule M : FMultisetsOn.\n  Module M' := Make R.\n  Definition t := M'.t.\nEnd M."
337521139,3439,2014-07-17 22:22:09,"(* File reduced by coq-bug-finder from original input, then from 3154 lines to 149 lines, then from 89 lines to 55 lines, then from 44 lines to 20 lines *)\nSet Primitive Projections.\nGeneralizable All Variables.\nAxiom IsHSet : Type -> Type.\nExisting Class IsHSet.\nRecord PreCategory := { object :> Type }.\nNotation IsStrictCategory C := (IsHSet (object C)).\nInstance trunc_prod {IsHSet A} {IsHSet B} : IsHSet (A * B) | 100.\nadmit.\nDefined.\nTypeclasses Transparent object.\nDefinition prod (C D : PreCategory) : PreCategory := Build_PreCategory (Datatypes.prod C D).\nGlobal Instance isstrict_category_product `{IsStrictCategory C, IsStrictCategory D} : IsStrictCategory (prod C D).\nProof.\nFail typeclasses eauto."
337521140,3439,2014-07-25 15:43:26,"(* File reduced by coq-bug-finder from original input, then from 7425 lines to 154 lines, then from 116 lines to 20 lines *)\nClass Contr (A : Type) := { center : A }.\nInstance contr_unit : Contr unit | 0 := {| center := tt |}.\nModule non_prim.\nUnset Primitive Projections.\nRecord PreCategory := { object :> Type }.\nLemma foo : Contr (object (@ Build_PreCategory unit)).\nProof.\nsolve [ simpl; typeclasses eauto ] || fail ""goal not solved"".\nUndo.\nsolve [ typeclasses eauto ].\nDefined.\nEnd non_prim.\nModule prim.\nSet Primitive Projections."
337525010,3673,2014-09-28 13:46:01,"Use-case: I inspect coqtop -help to discover option support in coq-bug-finder.  If I make install, update coq, and then make install-coqlight, I'll get this error until I finish building and installing the rest of Coq."
337534451,4218,2015-04-30 18:21:29,"( File reduced by coq-bug-finder from original input, then from 83 lines to 70 lines )\n( coqc version 8.5beta1 (April 2015) compiled on Apr 9 2015 15:39:28 with OCaml 4.01.0\ncoqtop version cagnode13:/afs/csail.mit.edu/u/j/jgross/coq-8.5,v8.5 (33650e2) *)\nAxiom proof_admitted : False.\nTactic Notation ""admit"" := case proof_admitted.\nRequire Coq.Setoids.Setoid.\nLocal Coercion is_true : bool >-> Sortclass.\nClass StringLike {Char : Type} :=\n{\nString :> Type;\ntake : nat -> String -> String;\ndrop : nat -> String -> String\n}.\nArguments StringLike : clear implicits.\nSection forall_chars."
337530152,3976,2015-02-01 06:39:26,"(* File reduced by coq-bug-finder from original input, then from 184 lines to 86 lines, then from 104 lines to 76 lines )\n( coqc version trunk (January 2015) compiled on Jan 17 2015 21:58:5 with OCaml 4.01.0\ncoqtop version cagnode15:/afs/csail.mit.edu/u/j/jgross/coq-trunk,trunk (9e6b28c) *)\nSet Universe Polymorphism.\nModule F_prod_cmp_M.\nAxiom m : let x := Type@ {i} : Type@ {j} in Type@ {i} -> Type@ {j}.\nEnd F_prod_cmp_M.\nModule isequiv_F_prod_cmp_M.\nSet Printing Universes.\nPrint F_prod_cmp_M. (* Module\nF_prod_cmp_M\n:= Struct\nParameter m :\nlet x := Type@ {Var(1)} in Type@ {Var(1)} -> Type@ {Var(0)}.\n(* Top.93"
337527023,3788,2014-11-02 07:49:29,"(* File reduced by coq-bug-finder from original input, then from 7931 lines to 139 lines, then from 119 lines to 32 lines, then from 24 lines to 8 lines )\n( coqc version trunk (September 2014) compiled on Sep 29 2014 14:5:39 with OCaml 4.01.0\ncoqtop version cagnode16:/afs/csail.mit.edu/u/j/jgross/coq-HoTT,(no branch) (e872655) )\nSet Implicit Arguments.\nGlobal Set Primitive Projections.\nRecord Functor (C D : Type) := { object_of :> forall _ : C, D }.\nAxiom path_functor_uncurried : forall C D (F G : Functor C D) (_ : sigT (fun HO : object_of F = object_of G => Set)), F = G.\nLemma path_functor_uncurried_snd C D F G HO HM\n: (@ path_functor_uncurried C D F G (existT _ HO HM)) = HM. ( Anomaly: Uncaught exception Not_found(_). Please report. *)\nFrom e872655; seems to possibly be fixed in latest trunk?  (Was this known?)"
337524240,3621,2014-09-14 18:42:12,"(* File reduced by coq-bug-finder from original input, then from 16213 lines to 15830 lines, then from 15051 lines to 137 lines, then from 127 lines to 85 lines, then from 67 lines to 19 lines )\n( coqc version trunk (September 2014) compiled on Sep 14 2014 12:57:41 with OCaml 4.01.0\ncoqtop version cagnode17:/afs/csail.mit.edu/u/j/jgross/coq-trunk,trunk (9bf62ae) )\nSet Implicit Arguments.\nLocal Set Primitive Projections.\nRecord PreCategory := { object :> Type ; morphism : object -> object -> Type }.\nRecord morphism' (A : PreCategory) (abf a'b'f' : A) := { g : morphism A abf a'b'f' }.\nGoal forall (H : PreCategory) (H4 H5 : H) (H6 H7 : morphism' H H4 H5),\ng H7 = g H6.\nintros.\nmatch goal with\n| [ |- context[?f _ _ _ ?m] ] => idtac\nend. ( Toplevel input, characters 15-80:\nAnomaly: Uncaught exception Invalid_argument(""Array.fold_left2"", _).\nPlease report. *)"
337517874,3239,2014-02-22 00:10:44,"(* File reduced by coq-bug-finder from 1127 lines to 74 lines, then from 85 lines to 38 lines. *)\nRequire Coq.Setoids.Setoid.\nAxiom Comp : Type -> Type.\nAxiom refineEquiv : forall {A B} (old : @ Comp A) (new : @ Comp B), Prop.\nAxiom foo : forall T, T.\nAxiom bar : forall T, T.\nAxiom refineEquiv_split_ex : forall {A B}, @ refineEquiv A B (foo _) (bar _).\nDefinition refineEquiv_split_func_ex {A B} y : @ refineEquiv A B (foo _) y.\nProof.\nsetoid_rewrite refineEquiv_split_ex.\n(* Toplevel input, characters 15-50:\nAnomaly: Uncaught exception Reduction.NotConvertible. Please report. *)\nOccurs in trunk (8089dc9) and in 8.4.\nThe example here is obviously nonsensical, but it originated from what should be valid code."
337518245,3258,2014-03-21 00:50:20,"(* File reduced by coq-bug-finder from 2744 lines to 147 lines, then to 47 lines. *)\nRequire Import Coq.Classes.Morphisms Coq.Classes.RelationClasses Coq.Program.Program Coq.Setoids.Setoid.\nGlobal Set Implicit Arguments.\nHint Extern 0 => apply reflexivity : typeclass_instances.\nInductive Comp : Type -> Type :=\n| Pick : forall A, (A -> Prop) -> Comp A.\nAxiom computes_to : forall A, Comp A -> A -> Prop.\nAxiom refine : forall {A} (old : Comp A) (new : Comp A), Prop.\nGlobal Instance refine_PreOrder A : PreOrder (@ refine A).\nAdmitted.\nAdd Parametric Morphism A\n: (@ Pick A)\nwith signature\n(pointwise_relation _ (flip impl))\n==> (@ refine A)"
337526386,3755,2014-10-20 16:11:31,"(* File reduced by coq-bug-finder from original input, then from 6729 lines to 411 lines, then from 148 lines to 115 lines )\n( coqc version trunk (October 2014) compiled on Oct 16 2014 13:27:5 with OCaml 4.01.0\ncoqtop version cagnode16:/afs/csail.mit.edu/u/j/jgross/coq-trunk,trunk (d0da8a7) *)\nRequire Import Coq.Lists.List.\nSet Printing Universes.\nAxiom smem : Type.\nRecord settings := { }.\nSet Implicit Arguments.\nSection machine.\nVariables pc state : Type.\nInductive propX (i := pc) (j := state) : list Type -> Type :=\n| Imply : forall G, propX G -> propX G -> propX G\n| Exists : forall G A, (A -> propX G) -> propX G.\nDefinition PropX := propX nil.\nDefinition spec := state -> PropX."
337526389,3755,2015-01-18 05:04:07,"(* File reduced by coq-bug-finder from original input, then from 6729 lines to\n411 lines, then from 148 lines to 115 lines, then from 99 lines to 70 lines,\nthen from 85 lines to 63 lines, then from 76 lines to 55 lines )\n( coqc version trunk (January 2015) compiled on Jan 17 2015 21:58:5 with OCaml\n4.01.0\ncoqtop version cagnode15:/afs/csail.mit.edu/u/j/jgross/coq-trunk,trunk\n(9e6b28c) *)\nRequire Import Coq.Lists.List.\nSet Printing Universes.\nRecord settings := { }.\nSet Implicit Arguments.\nSection machine.\nVariables pc state : Type.\nInductive propX (i := pc) (j := state) : list Type -> Type :=\n| Exists : forall G A, (A -> propX G) -> propX G."
